,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
35098,0.18196,0.097654,0.316546,0.073298,0.170653,0.464025,0.206257,0.937089,0.34598,0.344945
35099,0.187086,0.098935,0.316546,0.07458,0.169372,0.475555,0.211381,0.914021,0.347262,0.341101
35100,0.176834,0.098935,0.316546,0.07458,0.169372,0.484523,0.211381,0.899924,0.351106,0.33982
35101,0.16402,0.10278,0.317828,0.07458,0.171934,0.490928,0.212663,0.896079,0.347262,0.33982
35102,0.180679,0.10278,0.316546,0.073298,0.174496,0.517831,0.211381,0.890953,0.351106,0.343664
35103,0.18196,0.097654,0.317828,0.073298,0.177059,0.525518,0.211381,0.875574,0.34598,0.33982
35104,0.183241,0.101498,0.317828,0.073298,0.17834,0.538329,0.211381,0.866603,0.34598,0.342382
35105,0.184523,0.100217,0.321672,0.075861,0.196275,0.52808,0.212663,0.862759,0.347262,0.343664
35106,0.184523,0.101498,0.316546,0.073298,0.183464,0.526799,0.2101,0.856351,0.34598,0.341101
35107,0.184523,0.101498,0.319109,0.073298,0.179621,0.526799,0.212663,0.851224,0.34598,0.343664
35108,0.184523,0.101498,0.317828,0.072017,0.180902,0.526799,0.213944,0.840972,0.34598,0.344945
35109,0.189648,0.100217,0.316546,0.075861,0.182183,0.526799,0.213944,0.824312,0.34598,0.341101
35110,0.187086,0.100217,0.317828,0.078423,0.180902,0.525518,0.213944,0.821749,0.344699,0.342382
35111,0.170427,0.097654,0.316546,0.072017,0.182183,0.524237,0.215225,0.816622,0.34598,0.341101
35112,0.165302,0.100217,0.316546,0.07458,0.182183,0.524237,0.213944,0.819185,0.347262,0.346226
35113,0.17299,0.098935,0.317828,0.073298,0.179621,0.520393,0.215225,0.807651,0.34598,0.347508
35114,0.176834,0.100217,0.317828,0.073298,0.179621,0.519112,0.216506,0.785865,0.34598,0.343664
35115,0.178116,0.101498,0.322954,0.07458,0.179621,0.515269,0.216506,0.784583,0.34598,0.341101
35116,0.179397,0.10278,0.317828,0.07458,0.182183,0.513988,0.216506,0.78971,0.34598,0.343664
35117,0.176834,0.101498,0.317828,0.073298,0.180902,0.513988,0.216506,0.792273,0.34598,0.343664
35118,0.176834,0.100217,0.317828,0.073298,0.182183,0.511426,0.216506,0.785865,0.34598,0.344945
35119,0.179397,0.101498,0.313983,0.075861,0.191151,0.510145,0.219068,0.788428,0.347262,0.344945
35120,0.178116,0.100217,0.315264,0.072017,0.197556,0.507582,0.219068,0.790991,0.344699,0.347508
35121,0.178116,0.10278,0.31142,0.073298,0.192432,0.506301,0.220349,0.787146,0.351106,0.342382
35122,0.179397,0.101498,0.308857,0.07458,0.18987,0.503739,0.22163,0.788428,0.347262,0.343664
35123,0.180679,0.097654,0.307575,0.07458,0.193713,0.502458,0.222911,0.79868,0.34598,0.348789
35124,0.183241,0.100217,0.306293,0.072017,0.18987,0.501177,0.226755,0.794836,0.34598,0.341101
35125,0.185804,0.100217,0.306293,0.072017,0.193713,0.499896,0.224192,0.792273,0.34598,0.343664
35126,0.184523,0.101498,0.305012,0.070736,0.180902,0.499896,0.224192,0.794836,0.34598,0.343664
35127,0.185804,0.098935,0.307575,0.07458,0.183464,0.499896,0.225474,0.78971,0.349824,0.341101
35128,0.183241,0.100217,0.310138,0.072017,0.177059,0.496052,0.224192,0.78971,0.34598,0.343664
35129,0.183241,0.098935,0.312701,0.073298,0.179621,0.501177,0.225474,0.78971,0.34598,0.343664
35130,0.184523,0.100217,0.313983,0.073298,0.17834,0.494771,0.224192,0.78971,0.34598,0.341101
35131,0.183241,0.10278,0.313983,0.07458,0.179621,0.49349,0.225474,0.788428,0.34598,0.342382
35132,0.184523,0.100217,0.313983,0.072017,0.175778,0.49349,0.226755,0.75767,0.344699,0.35904
35133,0.184523,0.101498,0.313983,0.073298,0.171934,0.492209,0.226755,0.762797,0.34598,0.361602
35134,0.184523,0.101498,0.312701,0.072017,0.169372,0.492209,0.225474,0.749981,0.349824,0.360321
35135,0.184523,0.098935,0.310138,0.069455,0.170653,0.492209,0.225474,0.766641,0.344699,0.366728
35136,0.183241,0.100217,0.310138,0.070736,0.170653,0.488366,0.224192,0.776894,0.344699,0.36929
35137,0.18196,0.097654,0.310138,0.073298,0.168091,0.488366,0.225474,0.766641,0.348543,0.370572
35138,0.18196,0.100217,0.31142,0.072017,0.174496,0.490928,0.222911,0.749981,0.344699,0.370572
35139,0.176834,0.10278,0.308857,0.070736,0.184745,0.488366,0.220349,0.78202,0.344699,0.36929
35140,0.178116,0.098935,0.306293,0.069455,0.179621,0.489647,0.224192,0.787146,0.34598,0.365446
35141,0.183241,0.097654,0.307575,0.069455,0.182183,0.490928,0.222911,0.784583,0.34598,0.365446
35142,0.183241,0.104061,0.306293,0.07458,0.184745,0.484523,0.222911,0.785865,0.34598,0.36929
35143,0.188367,0.098935,0.306293,0.072017,0.186026,0.484523,0.222911,0.797399,0.349824,0.362884
35144,0.184523,0.101498,0.307575,0.073298,0.184745,0.483241,0.224192,0.803807,0.344699,0.362884
35145,0.175553,0.100217,0.307575,0.075861,0.188589,0.483241,0.222911,0.801244,0.34598,0.361602
35146,0.165302,0.097654,0.307575,0.070736,0.18987,0.48196,0.22163,0.784583,0.344699,0.35904
35147,0.167865,0.100217,0.307575,0.072017,0.191151,0.48196,0.224192,0.793554,0.344699,0.35904
35148,0.167865,0.098935,0.307575,0.072017,0.194994,0.480679,0.225474,0.814059,0.351106,0.35904
35149,0.166583,0.101498,0.308857,0.073298,0.2014,0.480679,0.225474,0.810214,0.34598,0.368009
35150,0.175553,0.100217,0.306293,0.070736,0.203962,0.480679,0.225474,0.811496,0.34598,0.365446
35151,0.178116,0.101498,0.305012,0.069455,0.200118,0.480679,0.225474,0.812778,0.347262,0.362884
35152,0.179397,0.098935,0.306293,0.068173,0.202681,0.478117,0.226755,0.812778,0.34598,0.362884
35153,0.180679,0.098935,0.306293,0.072017,0.205243,0.474274,0.225474,0.770486,0.34598,0.365446
35154,0.179397,0.100217,0.306293,0.072017,0.210367,0.474274,0.225474,0.771768,0.34598,0.360321
35155,0.18196,0.101498,0.306293,0.069455,0.210367,0.471712,0.224192,0.828156,0.34598,0.360321
35156,0.18196,0.100217,0.306293,0.066892,0.214211,0.476836,0.224192,0.837127,0.34598,0.360321
35157,0.180679,0.100217,0.306293,0.069455,0.214211,0.472993,0.225474,0.84738,0.34598,0.357758
35158,0.16402,0.098935,0.305012,0.069455,0.211648,0.464025,0.225474,0.835846,0.347262,0.35904
35159,0.179397,0.098935,0.306293,0.069455,0.210367,0.476836,0.224192,0.855069,0.34598,0.364165
35160,0.180679,0.100217,0.306293,0.070736,0.210367,0.474274,0.225474,0.0,0.34598,0.360321
35161,0.180679,0.100217,0.305012,0.068173,0.207805,0.465306,0.222911,0.0,0.352387,0.35904
35162,0.183241,0.097654,0.305012,0.070736,0.207805,0.47043,0.222911,0.008971,0.344699,0.35904
35163,0.180679,0.098935,0.306293,0.070736,0.203962,0.483241,0.222911,0.0,0.348543,0.361602
35164,0.180679,0.101498,0.305012,0.070736,0.202681,0.483241,0.224192,0.674102,0.34598,0.35904
35165,0.180679,0.097654,0.306293,0.070736,0.2014,0.485804,0.224192,0.92171,0.343417,0.35904
35166,0.180679,0.098935,0.306293,0.070736,0.198837,0.483241,0.224192,0.833283,0.343417,0.360321
35167,0.180679,0.098935,0.305012,0.069455,0.198837,0.485804,0.224192,0.096384,0.344699,0.360321
35168,0.183241,0.101498,0.306293,0.070736,0.197556,0.489647,0.22163,0.746136,0.344699,0.360321
35169,0.180679,0.100217,0.306293,0.068173,0.198837,0.499896,0.222911,0.163025,0.349824,0.357758
35170,0.180679,0.098935,0.305012,0.070736,0.196275,0.484523,0.22163,0.794836,0.344699,0.356477
35171,0.18196,0.101498,0.306293,0.068173,0.197556,0.48196,0.222911,0.769204,0.34598,0.360321
35172,0.180679,0.097654,0.305012,0.069455,0.198837,0.476836,0.216506,0.729476,0.344699,0.360321
35173,0.176834,0.100217,0.305012,0.073298,0.194994,0.479398,0.193446,0.721787,0.34598,0.357758
35174,0.175553,0.100217,0.305012,0.070736,0.192432,0.48196,0.199852,0.758952,0.343417,0.361602
35175,0.175553,0.101498,0.307575,0.068173,0.188589,0.48196,0.204976,0.805088,0.343417,0.356477
35176,0.174272,0.098935,0.305012,0.070736,0.18987,0.484523,0.208819,0.82303,0.343417,0.356477
35177,0.174272,0.097654,0.306293,0.070736,0.196275,0.48196,0.2101,0.833283,0.344699,0.360321
35178,0.175553,0.098935,0.305012,0.070736,0.196275,0.484523,0.213944,0.840972,0.348543,0.35904
35179,0.178116,0.100217,0.305012,0.070736,0.192432,0.480679,0.215225,0.837127,0.344699,0.361602
35180,0.175553,0.098935,0.305012,0.068173,0.192432,0.480679,0.213944,0.84738,0.342136,0.362884
35181,0.175553,0.097654,0.305012,0.070736,0.194994,0.483241,0.212663,0.855069,0.343417,0.361602
35182,0.176834,0.101498,0.306293,0.07458,0.205243,0.494771,0.212663,0.857632,0.344699,0.361602
35183,0.176834,0.100217,0.307575,0.068173,0.203962,0.496052,0.213944,0.837127,0.342136,0.362884
35184,0.176834,0.100217,0.305012,0.069455,0.207805,0.497334,0.212663,0.826875,0.343417,0.362884
35185,0.178116,0.097654,0.30373,0.069455,0.205243,0.499896,0.213944,0.834564,0.344699,0.360321
35186,0.178116,0.098935,0.308857,0.068173,0.206524,0.497334,0.212663,0.852506,0.343417,0.360321
35187,0.179397,0.097654,0.305012,0.070736,0.214211,0.496052,0.212663,0.869166,0.343417,0.361602
35188,0.179397,0.100217,0.305012,0.069455,0.211648,0.494771,0.212663,0.883264,0.343417,0.360321
35189,0.180679,0.096373,0.305012,0.069455,0.214211,0.498615,0.208819,0.892235,0.344699,0.362884
35190,0.179397,0.097654,0.305012,0.070736,0.207805,0.492209,0.206257,0.915303,0.343417,0.361602
35191,0.180679,0.100217,0.306293,0.068173,0.206524,0.490928,0.206257,0.922992,0.344699,0.361602
35192,0.180679,0.098935,0.306293,0.069455,0.209086,0.489647,0.212663,0.908895,0.343417,0.360321
35193,0.180679,0.097654,0.306293,0.072017,0.209086,0.488366,0.2101,0.907613,0.344699,0.361602
35194,0.179397,0.097654,0.305012,0.068173,0.205243,0.488366,0.207538,0.907613,0.344699,0.361602
35195,0.179397,0.096373,0.30373,0.070736,0.206524,0.488366,0.211381,0.910176,0.343417,0.365446
35196,0.179397,0.098935,0.306293,0.069455,0.205243,0.485804,0.208819,0.907613,0.344699,0.364165
35197,0.179397,0.098935,0.306293,0.066892,0.200118,0.483241,0.208819,0.90505,0.34598,0.361602
35198,0.180679,0.100217,0.305012,0.069455,0.2014,0.483241,0.208819,0.902487,0.347262,0.365446
35199,0.180679,0.097654,0.305012,0.068173,0.198837,0.48196,0.212663,0.910176,0.344699,0.360321
35200,0.180679,0.098935,0.30373,0.069455,0.200118,0.483241,0.2101,0.902487,0.347262,0.362884
35201,0.18196,0.098935,0.305012,0.068173,0.197556,0.480679,0.208819,0.90505,0.347262,0.361602
35202,0.180679,0.098935,0.305012,0.069455,0.200118,0.48196,0.2101,0.902487,0.348543,0.364165
35203,0.179397,0.096373,0.308857,0.072017,0.198837,0.476836,0.2101,0.908895,0.35495,0.36929
35204,0.18196,0.097654,0.306293,0.069455,0.197556,0.478117,0.2101,0.902487,0.351106,0.364165
35205,0.180679,0.096373,0.305012,0.069455,0.194994,0.48196,0.208819,0.899924,0.351106,0.364165
35206,0.180679,0.098935,0.305012,0.069455,0.194994,0.479398,0.208819,0.898642,0.351106,0.366728
35207,0.180679,0.098935,0.305012,0.070736,0.194994,0.480679,0.2101,0.896079,0.348543,0.361602
35208,0.18196,0.097654,0.30373,0.068173,0.196275,0.483241,0.208819,0.893516,0.349824,0.360321
35209,0.180679,0.098935,0.307575,0.069455,0.193713,0.478117,0.208819,0.899924,0.348543,0.362884
35210,0.18196,0.097654,0.305012,0.069455,0.194994,0.478117,0.208819,0.885827,0.347262,0.362884
35211,0.18196,0.097654,0.305012,0.069455,0.193713,0.483241,0.208819,0.876856,0.348543,0.361602
35212,0.18196,0.098935,0.305012,0.066892,0.191151,0.487085,0.208819,0.876856,0.348543,0.364165
35213,0.184523,0.101498,0.30373,0.068173,0.194994,0.489647,0.208819,0.875574,0.347262,0.361602
35214,0.178116,0.100217,0.307575,0.068173,0.193713,0.485804,0.206257,0.875574,0.348543,0.362884
35215,0.178116,0.101498,0.305012,0.066892,0.192432,0.484523,0.207538,0.875574,0.348543,0.361602
35216,0.176834,0.098935,0.30373,0.068173,0.18987,0.483241,0.207538,0.871729,0.34598,0.35904
35217,0.179397,0.097654,0.30373,0.066892,0.191151,0.483241,0.206257,0.870448,0.347262,0.35904
35218,0.180679,0.097654,0.305012,0.068173,0.192432,0.48196,0.207538,0.871729,0.347262,0.35904
35219,0.184523,0.100217,0.30373,0.073298,0.18987,0.479398,0.207538,0.873011,0.34598,0.355196
35220,0.184523,0.097654,0.305012,0.075861,0.187307,0.479398,0.207538,0.866603,0.352387,0.355196
35221,0.185804,0.098935,0.30373,0.075861,0.187307,0.480679,0.206257,0.861477,0.34598,0.356477
35222,0.189648,0.098935,0.307575,0.078423,0.186026,0.480679,0.207538,0.86404,0.34598,0.355196
35223,0.185804,0.097654,0.305012,0.072017,0.188589,0.480679,0.206257,0.866603,0.351106,0.351352
35224,0.184523,0.100217,0.305012,0.073298,0.191151,0.480679,0.207538,0.851224,0.347262,0.35007
35225,0.184523,0.098935,0.30373,0.073298,0.18987,0.479398,0.207538,0.843535,0.34598,0.348789
35226,0.18196,0.100217,0.305012,0.07458,0.191151,0.479398,0.208819,0.840972,0.347262,0.35007
35227,0.180679,0.097654,0.307575,0.072017,0.188589,0.475555,0.212663,0.837127,0.34598,0.355196
35228,0.179397,0.100217,0.305012,0.072017,0.191151,0.476836,0.206257,0.83969,0.347262,0.356477
35229,0.189648,0.100217,0.305012,0.072017,0.188589,0.475555,0.207538,0.846098,0.34598,0.35904
35230,0.189648,0.096373,0.30373,0.069455,0.188589,0.479398,0.206257,0.860195,0.34598,0.356477
35231,0.187086,0.098935,0.305012,0.070736,0.187307,0.476836,0.206257,0.867885,0.34598,0.356477
35232,0.192211,0.100217,0.305012,0.070736,0.183464,0.474274,0.2101,0.870448,0.349824,0.355196
35233,0.187086,0.098935,0.305012,0.072017,0.191151,0.474274,0.206257,0.869166,0.34598,0.355196
35234,0.18196,0.096373,0.305012,0.069455,0.171934,0.475555,0.206257,0.866603,0.34598,0.356477
35235,0.170427,0.097654,0.305012,0.072017,0.15528,0.472993,0.207538,0.86404,0.344699,0.356477
35236,0.169146,0.096373,0.30373,0.068173,0.160404,0.471712,0.206257,0.861477,0.344699,0.352633
35237,0.174272,0.097654,0.308857,0.072017,0.165529,0.472993,0.206257,0.862759,0.347262,0.357758
35238,0.175553,0.097654,0.30373,0.070736,0.162967,0.472993,0.211381,0.858914,0.344699,0.355196
35239,0.176834,0.096373,0.305012,0.070736,0.162967,0.469149,0.206257,0.075879,0.34598,0.355196
35240,0.180679,0.100217,0.30373,0.070736,0.162967,0.471712,0.207538,0.869166,0.344699,0.355196
35241,0.174272,0.101498,0.30373,0.068173,0.160404,0.47043,0.206257,0.867885,0.34598,0.355196
35242,0.170427,0.096373,0.30373,0.072017,0.161685,0.469149,0.206257,0.866603,0.34598,0.355196
35243,0.174272,0.09381,0.305012,0.070736,0.161685,0.469149,0.208819,0.869166,0.344699,0.355196
35244,0.176834,0.095091,0.30373,0.072017,0.161685,0.467868,0.207538,0.869166,0.344699,0.356477
35245,0.178116,0.092528,0.30373,0.072017,0.161685,0.467868,0.207538,0.874293,0.349824,0.355196
35246,0.175553,0.091247,0.30373,0.069455,0.16681,0.472993,0.206257,0.876856,0.34598,0.353914
35247,0.17299,0.087403,0.305012,0.069455,0.162967,0.467868,0.206257,0.887108,0.344699,0.353914
35248,0.17299,0.086121,0.305012,0.070736,0.164248,0.47043,0.207538,0.883264,0.34598,0.361602
35249,0.178116,0.092528,0.30373,0.068173,0.162967,0.467868,0.207538,0.8807,0.343417,0.353914
35250,0.171709,0.086121,0.305012,0.068173,0.165529,0.466587,0.207538,0.885827,0.338292,0.355196
35251,0.166583,0.08484,0.307575,0.072017,0.164248,0.464025,0.207538,0.887108,0.340855,0.357758
35252,0.167865,0.082277,0.305012,0.070736,0.16681,0.461463,0.208819,0.889671,0.339573,0.356477
35253,0.175553,0.082277,0.305012,0.072017,0.170653,0.462744,0.207538,0.856351,0.33701,0.355196
35254,0.166583,0.079714,0.305012,0.07458,0.164248,0.466587,0.207538,0.653864,0.338292,0.355196
35255,0.166583,0.080996,0.305012,0.073298,0.165529,0.464025,0.207538,0.632077,0.339573,0.355196
35256,0.171709,0.079714,0.305012,0.072017,0.164248,0.465306,0.208819,0.65899,0.338292,0.353914
35257,0.171709,0.078433,0.305012,0.083548,0.162967,0.461463,0.208819,0.694874,0.338292,0.353914
35258,0.170427,0.083558,0.305012,0.082267,0.161685,0.460182,0.207538,0.703845,0.340855,0.355196
35259,0.175553,0.079714,0.305012,0.079705,0.162967,0.461463,0.208819,0.712816,0.339573,0.361602
35260,0.175553,0.079714,0.305012,0.073298,0.161685,0.458901,0.208819,0.691029,0.338292,0.361602
35261,0.179397,0.077151,0.305012,0.07458,0.164248,0.460182,0.207538,0.701282,0.340855,0.353914
35262,0.178116,0.077151,0.305012,0.077142,0.161685,0.458901,0.207538,0.714097,0.339573,0.356477
35263,0.170427,0.077151,0.305012,0.07458,0.162967,0.460182,0.207538,0.719224,0.339573,0.352633
35264,0.157613,0.07587,0.306293,0.079705,0.165529,0.457619,0.207538,0.723068,0.339573,0.355196
35265,0.15505,0.074589,0.306293,0.079705,0.162967,0.458901,0.207538,0.723068,0.339573,0.355196
35266,0.166583,0.073307,0.306293,0.080986,0.164248,0.458901,0.226755,0.72435,0.339573,0.352633
35267,0.167865,0.074589,0.308857,0.080986,0.160404,0.456338,0.225474,0.728194,0.340855,0.353914
35268,0.166583,0.070744,0.305012,0.080986,0.161685,0.455057,0.228036,0.730758,0.338292,0.355196
35269,0.170427,0.070744,0.305012,0.082267,0.160404,0.455057,0.222911,0.778175,0.33701,0.355196
35270,0.171709,0.073307,0.307575,0.080986,0.165529,0.455057,0.224192,0.794836,0.339573,0.355196
35271,0.175553,0.069463,0.310138,0.082267,0.160404,0.453776,0.208819,0.794836,0.338292,0.356477
35272,0.174272,0.073307,0.305012,0.082267,0.165529,0.410219,0.207538,0.787146,0.343417,0.356477
35273,0.171709,0.069463,0.306293,0.080986,0.165529,0.416624,0.2101,0.775612,0.338292,0.355196
35274,0.174272,0.073307,0.307575,0.079705,0.161685,0.412781,0.211381,0.775612,0.335729,0.355196
35275,0.176834,0.070744,0.307575,0.080986,0.173215,0.419186,0.212663,0.814059,0.338292,0.356477
35276,0.176834,0.072026,0.306293,0.083548,0.174496,0.420468,0.212663,0.874293,0.338292,0.355196
35277,0.185804,0.068182,0.306293,0.082267,0.187307,0.420468,0.219068,0.925555,0.33701,0.355196
35278,0.189648,0.070744,0.306293,0.078423,0.4115,0.444808,0.215225,0.943497,0.33701,0.355196
35279,0.185804,0.070744,0.306293,0.078423,0.519112,0.452495,0.215225,0.952468,0.342136,0.357758
35280,0.162739,0.070744,0.305012,0.079705,0.530642,0.443527,0.216506,0.955031,0.33701,0.355196
35281,0.162739,0.073307,0.306293,0.079705,0.544734,0.439684,0.217787,0.955031,0.338292,0.355196
35282,0.158895,0.069463,0.305012,0.075861,0.52808,0.439684,0.217787,0.947342,0.338292,0.347508
35283,0.157613,0.070744,0.305012,0.080986,0.517831,0.440965,0.220349,0.956313,0.338292,0.348789
35284,0.161457,0.073307,0.306293,0.083548,0.507582,0.44609,0.217787,0.948623,0.33701,0.343664
35285,0.169146,0.072026,0.305012,0.080986,0.496052,0.444808,0.219068,0.953749,0.338292,0.343664
35286,0.170427,0.072026,0.305012,0.082267,0.487085,0.44609,0.217787,0.931963,0.338292,0.342382
35287,0.183241,0.072026,0.305012,0.080986,0.484523,0.453776,0.216506,0.91274,0.338292,0.342382
35288,0.183241,0.072026,0.305012,0.078423,0.480679,0.457619,0.222911,0.911458,0.338292,0.35007
35289,0.179397,0.070744,0.305012,0.078423,0.472993,0.451214,0.219068,0.903769,0.338292,0.348789
35290,0.179397,0.074589,0.30373,0.07458,0.467868,0.449933,0.219068,0.910176,0.339573,0.352633
35291,0.178116,0.072026,0.305012,0.078423,0.461463,0.44609,0.220349,0.906332,0.338292,0.351352
35292,0.175553,0.073307,0.306293,0.077142,0.455057,0.448652,0.220349,0.906332,0.339573,0.351352
35293,0.170427,0.070744,0.305012,0.078423,0.452495,0.44609,0.219068,0.874293,0.338292,0.351352
35294,0.171709,0.070744,0.30373,0.078423,0.44609,0.44609,0.219068,0.879419,0.338292,0.35007
35295,0.17299,0.070744,0.305012,0.079705,0.44609,0.442246,0.220349,0.889671,0.339573,0.352633
35296,0.174272,0.069463,0.305012,0.080986,0.444808,0.443527,0.219068,0.916584,0.338292,0.348789
35297,0.179397,0.072026,0.30373,0.079705,0.439684,0.439684,0.219068,0.914021,0.340855,0.351352
35298,0.185804,0.073307,0.30373,0.078423,0.429435,0.439684,0.219068,0.885827,0.342136,0.348789
35299,0.184523,0.073307,0.30373,0.078423,0.417905,0.439684,0.220349,0.894798,0.339573,0.348789
35300,0.180679,0.072026,0.305012,0.082267,0.403813,0.438403,0.220349,0.922992,0.340855,0.356477
35301,0.179397,0.070744,0.305012,0.079705,0.385878,0.437122,0.22163,0.947342,0.342136,0.35007
35302,0.175553,0.072026,0.30373,0.079705,0.382035,0.439684,0.220349,0.960157,0.340855,0.351352
35303,0.180679,0.07587,0.305012,0.078423,0.384597,0.435841,0.22163,0.958876,0.340855,0.352633
35304,0.184523,0.078433,0.30373,0.077142,0.384597,0.43456,0.22163,0.960157,0.340855,0.35007
35305,0.180679,0.07587,0.305012,0.079705,0.380753,0.433279,0.231879,0.958876,0.340855,0.348789
35306,0.161457,0.07587,0.30373,0.078423,0.375629,0.43456,0.234441,0.956313,0.340855,0.348789
35307,0.157613,0.078433,0.302449,0.078423,0.370505,0.431997,0.234441,0.956313,0.339573,0.348789
35308,0.158895,0.07587,0.30373,0.079705,0.373067,0.431997,0.225474,0.958876,0.339573,0.351352
35309,0.158895,0.080996,0.30373,0.075861,0.366661,0.431997,0.215225,0.960157,0.344699,0.351352
35310,0.16402,0.074589,0.302449,0.077142,0.370505,0.430716,0.228036,0.965284,0.340855,0.35007
35311,0.166583,0.077151,0.299886,0.078423,0.369224,0.430716,0.224192,0.967847,0.340855,0.35007
35312,0.184523,0.078433,0.30373,0.083548,0.396127,0.430716,0.225474,0.972973,0.344699,0.351352
35313,0.183241,0.078433,0.301167,0.082267,0.37691,0.428154,0.224192,0.96272,0.342136,0.35007
35314,0.167865,0.078433,0.302449,0.08483,0.405094,0.429435,0.225474,0.9294,0.340855,0.351352
35315,0.15505,0.078433,0.301167,0.082267,0.396127,0.429435,0.222911,0.907613,0.335729,0.35007
35316,0.17299,0.079714,0.30373,0.080986,0.362818,0.428154,0.228036,0.91274,0.333166,0.35007
35317,0.178116,0.083558,0.301167,0.079705,0.367942,0.428154,0.222911,0.916584,0.334448,0.348789
35318,0.180679,0.082277,0.299886,0.080986,0.389721,0.425592,0.226755,0.926837,0.335729,0.351352
35319,0.174272,0.079714,0.301167,0.077142,0.367942,0.425592,0.222911,0.887108,0.33701,0.347508
35320,0.170427,0.083558,0.301167,0.082267,0.382035,0.424311,0.224192,0.881982,0.342136,0.35007
35321,0.169146,0.091247,0.299886,0.079705,0.394846,0.42303,0.222911,0.90505,0.339573,0.35007
35322,0.167865,0.088684,0.299886,0.078423,0.398689,0.42303,0.225474,0.935808,0.343417,0.35007
35323,0.169146,0.091247,0.299886,0.079705,0.408938,0.424311,0.225474,0.937089,0.343417,0.35007
35324,0.171709,0.104061,0.299886,0.080986,0.417905,0.42303,0.22163,0.939652,0.344699,0.348789
35325,0.170427,0.107905,0.30373,0.083548,0.410219,0.421749,0.215225,0.943497,0.34598,0.351352
35326,0.170427,0.119438,0.299886,0.082267,0.39997,0.42303,0.212663,0.938371,0.344699,0.348789
35327,0.169146,0.120719,0.301167,0.080986,0.397408,0.419186,0.211381,0.940934,0.344699,0.35007
35328,0.175553,0.125845,0.301167,0.080986,0.397408,0.420468,0.2101,0.953749,0.347262,0.351352
35329,0.180679,0.120719,0.30373,0.082267,0.398689,0.417905,0.2101,0.964002,0.349824,0.351352
35330,0.178116,0.125845,0.301167,0.080986,0.391002,0.420468,0.201133,0.967847,0.351106,0.35007
35331,0.178116,0.129689,0.305012,0.080986,0.391002,0.4115,0.161419,0.930681,0.347262,0.346226
35332,0.178116,0.129689,0.302449,0.080986,0.391002,0.39997,0.138359,0.885827,0.34598,0.356477
35333,0.179397,0.128408,0.30373,0.078423,0.387159,0.387159,0.144764,0.889671,0.344699,0.355196
35334,0.178116,0.125845,0.302449,0.082267,0.383316,0.383316,0.149889,0.92171,0.34598,0.35007
35335,0.178116,0.124564,0.302449,0.079705,0.383316,0.383316,0.15117,0.937089,0.34598,0.348789
35336,0.179397,0.142503,0.302449,0.083548,0.378191,0.396127,0.15117,0.94606,0.347262,0.352633
35337,0.179397,0.145066,0.302449,0.080986,0.375629,0.393564,0.144764,0.94606,0.34598,0.355196
35338,0.176834,0.146347,0.301167,0.079705,0.374348,0.393564,0.144764,0.944779,0.34598,0.35904
35339,0.166583,0.145066,0.301167,0.079705,0.371786,0.393564,0.148608,0.948623,0.349824,0.360321
35340,0.165302,0.141222,0.298604,0.082267,0.369224,0.392283,0.156294,0.942215,0.34598,0.360321
35341,0.167865,0.133533,0.297323,0.080986,0.366661,0.393564,0.149889,0.937089,0.344699,0.35904
35342,0.167865,0.136096,0.294759,0.082267,0.366661,0.393564,0.137078,0.938371,0.34598,0.356477
35343,0.169146,0.130971,0.30373,0.080986,0.367942,0.392283,0.131953,0.939652,0.34598,0.35904
35344,0.169146,0.132252,0.30373,0.082267,0.358975,0.389721,0.12811,0.938371,0.34598,0.357758
35345,0.171709,0.132252,0.312701,0.082267,0.360256,0.394846,0.12811,0.940934,0.34598,0.35904
35346,0.167865,0.129689,0.313983,0.080986,0.357694,0.391002,0.126829,0.942215,0.34598,0.35904
35347,0.165302,0.137378,0.315264,0.083548,0.357694,0.389721,0.12811,0.943497,0.347262,0.361602
35348,0.16402,0.137378,0.312701,0.083548,0.35385,0.387159,0.125548,0.942215,0.34598,0.360321
35349,0.165302,0.137378,0.308857,0.080986,0.355131,0.38844,0.126829,0.94606,0.34598,0.360321
35350,0.166583,0.136096,0.312701,0.080986,0.355131,0.385878,0.126829,0.951186,0.34598,0.356477
35351,0.165302,0.134815,0.313983,0.082267,0.352569,0.384597,0.126829,0.961439,0.34598,0.357758
35352,0.165302,0.13994,0.312701,0.080986,0.352569,0.384597,0.125548,0.978099,0.347262,0.357758
35353,0.166583,0.13994,0.312701,0.079705,0.351288,0.383316,0.125548,0.907613,0.34598,0.361602
35354,0.166583,0.138659,0.312701,0.079705,0.348726,0.383316,0.121704,0.919147,0.34598,0.362884
35355,0.16402,0.137378,0.310138,0.080986,0.348726,0.380753,0.114018,0.961439,0.34598,0.362884
35356,0.165302,0.133533,0.310138,0.082267,0.351288,0.382035,0.114018,0.961439,0.34598,0.35904
35357,0.165302,0.132252,0.310138,0.079705,0.344883,0.380753,0.111456,0.966565,0.34598,0.360321
35358,0.166583,0.129689,0.31142,0.082267,0.346164,0.382035,0.111456,0.984507,0.34598,0.362884
35359,0.16402,0.129689,0.310138,0.080986,0.339758,0.379472,0.111456,0.98707,0.347262,0.361602
35360,0.166583,0.122001,0.310138,0.079705,0.339758,0.378191,0.110175,0.996041,0.347262,0.360321
